,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.62613e-01,-6.48e+00,-6.74e+00,-3.15e-01,-7.60e+00, 
-1.62320e-01,-6.48e+00,-6.76e+00,-3.15e-01,-7.60e+00, 
-1.62027e-01,-6.46e+00,-6.72e+00,-3.16e-01,-7.60e+00, 
-1.61734e-01,-6.50e+00,-6.74e+00,-3.16e-01,-7.60e+00, 
-1.61441e-01,-6.46e+00,-6.78e+00,-3.16e-01,-7.60e+00, 
-1.61148e-01,-6.50e+00,-6.74e+00,-3.16e-01,-7.60e+00, 
-1.60856e-01,-6.46e+00,-6.76e+00,-3.17e-01,-7.60e+00, 
-1.60563e-01,-6.48e+00,-6.76e+00,-3.18e-01,-7.60e+00, 
-1.60269e-01,-6.46e+00,-6.74e+00,-3.18e-01,-7.60e+00, 
-1.59977e-01,-6.48e+00,-6.74e+00,-3.18e-01,-7.60e+00, 
-1.59684e-01,-6.46e+00,-6.74e+00,-3.19e-01,-7.60e+00, 
-1.59391e-01,-6.48e+00,-6.72e+00,-3.19e-01,-7.60e+00, 
-1.59098e-01,-6.48e+00,-6.74e+00,-3.19e-01,-7.60e+00, 
-1.58805e-01,-6.46e+00,-6.72e+00,-3.20e-01,-7.60e+00, 
-1.58512e-01,-6.46e+00,-6.72e+00,-3.20e-01,-7.60e+00, 
-1.58219e-01,-6.46e+00,-6.74e+00,-3.20e-01,-7.20e+00, 
-1.57926e-01,-6.44e+00,-6.72e+00,-3.21e-01,-7.20e+00, 
-1.57633e-01,-6.44e+00,-6.72e+00,-3.21e-01,-7.60e+00, 
-1.57340e-01,-6.46e+00,-6.72e+00,-3.22e-01,-7.60e+00, 
-1.57047e-01,-6.46e+00,-6.72e+00,-3.22e-01,-7.20e+00, 
-1.56754e-01,-6.46e+00,-6.72e+00,-3.22e-01,-7.20e+00, 
-1.56461e-01,-6.46e+00,-6.72e+00,-3.22e-01,-7.20e+00, 
-1.56168e-01,-6.44e+00,-6.72e+00,-3.22e-01,-7.20e+00, 
-1.55875e-01,-6.44e+00,-6.72e+00,-3.23e-01,-7.20e+00, 
-1.55582e-01,-6.44e+00,-6.72e+00,-3.23e-01,-7.60e+00, 
-1.55289e-01,-6.44e+00,-6.72e+00,-3.23e-01,-7.60e+00, 
-1.54996e-01,-6.46e+00,-6.72e+00,-3.24e-01,-7.20e+00, 
-1.54703e-01,-6.44e+00,-6.72e+00,-3.24e-01,-7.20e+00, 
-1.54410e-01,-6.44e+00,-6.70e+00,-3.24e-01,-7.60e+00, 
-1.54117e-01,-6.44e+00,-6.72e+00,-3.24e-01,-7.20e+00, 
-1.53824e-01,-6.44e+00,-6.72e+00,-3.25e-01,-7.20e+00, 
-1.53531e-01,-6.44e+00,-6.72e+00,-3.25e-01,-7.20e+00, 
-1.53238e-01,-6.44e+00,-6.70e+00,-3.25e-01,-7.20e+00, 
-1.52945e-01,-6.44e+00,-6.72e+00,-3.25e-01,-7.20e+00, 
-1.52652e-01,-6.44e+00,-6.70e+00,-3.26e-01,-7.20e+00, 
-1.52359e-01,-6.44e+00,-6.70e+00,-3.26e-01,-7.20e+00, 
-1.52066e-01,-6.44e+00,-6.70e+00,-3.26e-01,-7.20e+00, 
-1.51773e-01,-6.44e+00,-6.70e+00,-3.26e-01,-7.20e+00, 
-1.51480e-01,-6.44e+00,-6.70e+00,-3.26e-01,-7.20e+00, 
-1.51188e-01,-6.44e+00,-6.70e+00,-3.27e-01,-7.20e+00, 
-1.50895e-01,-6.42e+00,-6.68e+00,-3.27e-01,-7.20e+00, 
-1.50602e-01,-6.42e+00,-6.70e+00,-3.27e-01,-7.20e+00, 
-1.50309e-01,-6.44e+00,-6.70e+00,-3.28e-01,-7.20e+00, 
-1.50016e-01,-6.44e+00,-6.68e+00,-3.28e-01,-7.20e+00, 
-1.49723e-01,-6.42e+00,-6.66e+00,-3.28e-01,-7.20e+00, 
-1.49430e-01,-6.44e+00,-6.70e+00,-3.28e-01,-7.20e+00, 
-1.49137e-01,-6.44e+00,-6.68e+00,-3.28e-01,-7.20e+00, 
-1.48844e-01,-6.42e+00,-6.70e+00,-3.29e-01,-7.20e+00, 
-1.48551e-01,-6.44e+00,-6.66e+00,-3.29e-01,-7.20e+00, 
-1.48258e-01,-6.42e+00,-6.66e+00,-3.29e-01,-7.20e+00, 
-1.47965e-01,-6.42e+00,-6.70e+00,-3.30e-01,-7.20e+00, 
-1.47672e-01,-6.42e+00,-6.66e+00,-3.30e-01,-7.20e+00, 
-1.47379e-01,-6.40e+00,-6.66e+00,-3.30e-01,-7.20e+00, 
-1.47086e-01,-6.40e+00,-6.66e+00,-3.30e-01,-7.20e+00, 
-1.46793e-01,-6.42e+00,-6.66e+00,-3.31e-01,-7.20e+00, 
-1.46500e-01,-6.42e+00,-6.68e+00,-3.31e-01,-7.20e+00, 
-1.46207e-01,-6.42e+00,-6.66e+00,-3.31e-01,-7.20e+00, 
-1.45914e-01,-6.42e+00,-6.66e+00,-3.32e-01,-7.20e+00, 
-1.45621e-01,-6.40e+00,-6.68e+00,-3.32e-01,-6.80e+00, 
-1.45328e-01,-6.42e+00,-6.66e+00,-3.32e-01,-7.20e+00, 
-1.45035e-01,-6.42e+00,-6.66e+00,-3.32e-01,-7.20e+00, 
-1.44742e-01,-6.40e+00,-6.66e+00,-3.32e-01,-6.80e+00, 
-1.44449e-01,-6.38e+00,-6.66e+00,-3.33e-01,-6.80e+00, 
-1.44156e-01,-6.40e+00,-6.66e+00,-3.34e-01,-6.80e+00, 
-1.43863e-01,-6.38e+00,-6.66e+00,-3.34e-01,-6.80e+00, 
-1.43570e-01,-6.40e+00,-6.66e+00,-3.34e-01,-7.20e+00, 
-1.43277e-01,-6.38e+00,-6.66e+00,-3.34e-01,-6.80e+00, 
-1.42984e-01,-6.38e+00,-6.64e+00,-3.34e-01,-6.80e+00, 
-1.42691e-01,-6.40e+00,-6.64e+00,-3.35e-01,-7.20e+00, 
-1.42398e-01,-6.38e+00,-6.66e+00,-3.35e-01,-6.80e+00, 
-1.42105e-01,-6.40e+00,-6.64e+00,-3.35e-01,-6.80e+00, 
-1.41813e-01,-6.38e+00,-6.60e+00,-3.35e-01,-6.80e+00, 
-1.41520e-01,-6.38e+00,-6.64e+00,-3.35e-01,-6.80e+00, 
-1.41227e-01,-6.38e+00,-6.64e+00,-3.36e-01,-6.80e+00, 
-1.40934e-01,-6.36e+00,-6.64e+00,-3.36e-01,-7.20e+00, 
-1.40641e-01,-6.38e+00,-6.62e+00,-3.36e-01,-6.80e+00, 
