,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-2.20944e+00,-7.34e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.20915e+00,-7.34e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.20886e+00,-7.34e+00,1.16e+00,-3.49e-01,7.20e+00, 
-2.20856e+00,-7.34e+00,1.20e+00,-3.49e-01,7.20e+00, 
-2.20827e+00,-7.34e+00,1.16e+00,-3.49e-01,7.20e+00, 
-2.20798e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.20768e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.20739e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.20710e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.20680e+00,-7.34e+00,1.16e+00,-3.49e-01,7.20e+00, 
-2.20651e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.20622e+00,-7.36e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.20593e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.20563e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.20534e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.20505e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.20475e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.20446e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.20417e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.20388e+00,-7.34e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.20358e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.20329e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.20300e+00,-7.34e+00,1.20e+00,-3.47e-01,7.20e+00, 
-2.20270e+00,-7.34e+00,1.20e+00,-3.47e-01,7.20e+00, 
-2.20241e+00,-7.36e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.20212e+00,-7.34e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.20182e+00,-7.34e+00,1.20e+00,-3.47e-01,7.20e+00, 
-2.20153e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.20124e+00,-7.34e+00,1.20e+00,-3.47e-01,7.20e+00, 
-2.20095e+00,-7.34e+00,1.20e+00,-3.47e-01,7.20e+00, 
-2.20065e+00,-7.34e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.20036e+00,-7.34e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.20007e+00,-7.34e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.19977e+00,-7.36e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.19948e+00,-7.34e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.19919e+00,-7.34e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.19889e+00,-7.34e+00,1.20e+00,-3.47e-01,7.20e+00, 
-2.19860e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.19831e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19802e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19772e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19743e+00,-7.36e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.19714e+00,-7.34e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.19684e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19655e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19626e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.19596e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.19567e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19538e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19509e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19479e+00,-7.34e+00,1.12e+00,-3.48e-01,7.20e+00, 
-2.19450e+00,-7.34e+00,1.20e+00,-3.48e-01,7.20e+00, 
-2.19421e+00,-7.36e+00,1.20e+00,-3.48e-01,7.00e+00, 
-2.19391e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19362e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19333e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19304e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19274e+00,-7.34e+00,1.16e+00,-3.49e-01,7.00e+00, 
-2.19245e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19216e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19186e+00,-7.34e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.19157e+00,-7.34e+00,1.20e+00,-3.49e-01,7.20e+00, 
-2.19128e+00,-7.36e+00,1.16e+00,-3.49e-01,7.00e+00, 
-2.19098e+00,-7.36e+00,1.16e+00,-3.49e-01,7.00e+00, 
-2.19069e+00,-7.36e+00,1.16e+00,-3.49e-01,7.00e+00, 
-2.19040e+00,-7.34e+00,1.16e+00,-3.49e-01,7.00e+00, 
-2.19011e+00,-7.36e+00,1.16e+00,-3.49e-01,7.00e+00, 
-2.18981e+00,-7.36e+00,1.12e+00,-3.49e-01,7.20e+00, 
-2.18952e+00,-7.36e+00,1.16e+00,-3.49e-01,7.20e+00, 
-2.18923e+00,-7.36e+00,1.16e+00,-3.49e-01,7.20e+00, 
-2.18893e+00,-7.36e+00,1.12e+00,-3.49e-01,7.00e+00, 
-2.18864e+00,-7.34e+00,1.12e+00,-3.49e-01,7.20e+00, 
-2.18835e+00,-7.36e+00,1.16e+00,-3.49e-01,7.20e+00, 
-2.18805e+00,-7.36e+00,1.20e+00,-3.49e-01,7.20e+00, 
-2.18776e+00,-7.36e+00,1.20e+00,-3.50e-01,7.20e+00, 
-2.18747e+00,-7.34e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.18718e+00,-7.34e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.18688e+00,-7.36e+00,1.20e+00,-3.50e-01,7.00e+00, 
-2.18659e+00,-7.36e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.18630e+00,-7.36e+00,1.12e+00,-3.50e-01,7.20e+00, 
-2.18600e+00,-7.34e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.18571e+00,-7.34e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.18542e+00,-7.36e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.18512e+00,-7.36e+00,1.20e+00,-3.50e-01,7.00e+00, 
-2.18483e+00,-7.36e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.18454e+00,-7.34e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.18425e+00,-7.36e+00,1.20e+00,-3.50e-01,7.00e+00, 
-2.18395e+00,-7.36e+00,1.12e+00,-3.50e-01,7.20e+00, 
-2.18366e+00,-7.36e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.18337e+00,-7.36e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.18307e+00,-7.36e+00,1.20e+00,-3.50e-01,7.00e+00, 
-2.18278e+00,-7.34e+00,1.12e+00,-3.50e-01,7.00e+00, 
-2.18249e+00,-7.36e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.18220e+00,-7.36e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.18190e+00,-7.36e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.18161e+00,-7.36e+00,1.20e+00,-3.50e-01,7.20e+00, 
-2.18132e+00,-7.36e+00,1.20e+00,-3.50e-01,7.20e+00, 
