,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
7.25096e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
7.32422e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
7.39747e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
7.47070e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.56e+00, 
7.54395e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
7.61718e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
7.69043e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
7.76368e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
7.83691e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
7.91016e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
7.98339e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
8.05664e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
8.12989e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
8.20312e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
8.27637e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.48e+00, 
8.34960e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
8.42285e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
8.49611e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
8.56933e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
8.64258e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
8.71581e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
8.78906e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
8.86232e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
8.93554e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
9.00880e-03,-9.12e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
9.08202e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.15527e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.22853e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.30175e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.37501e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.44823e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.52148e-03,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
9.59474e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.66796e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.74122e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
9.81444e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.88770e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
9.96095e-03,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.00342e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.01074e-02,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
1.01807e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.02539e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.03272e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.04004e-02,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
1.04736e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.05469e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.06201e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.06934e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.07666e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.08398e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.09131e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.09863e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.10596e-02,-9.12e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.11328e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.12061e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.12793e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.13525e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.14258e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.14990e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.15723e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.16455e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.17188e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.17920e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.18652e-02,-9.08e+00,-3.89e-01,-3.16e-01,-9.52e+00, 
1.19385e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.20117e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.20850e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.21582e-02,-9.12e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.22314e-02,-9.12e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.23047e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.23779e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.24512e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.25244e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.25977e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.26709e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.27441e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.28174e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.28906e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.29639e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.30371e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.31103e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.31836e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.32568e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.33301e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.34033e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.34766e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.35498e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.36231e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.36963e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.37695e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.38428e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.39160e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.39893e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.40625e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.41357e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.42090e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.42822e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.43555e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.44287e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.45020e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.45752e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.46484e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.47217e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.47949e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.48682e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.49414e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.50146e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.50879e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.51611e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.52344e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.53076e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.53809e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.54541e-02,-9.12e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.55273e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.56006e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.56738e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.57471e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.58203e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.58935e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.59668e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.48e+00, 
1.60400e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.61133e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.61865e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.62598e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.63330e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.64062e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.64795e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.65527e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.66260e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.66992e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.67724e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.68457e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.69190e-02,-9.08e+00,-3.89e-01,-3.15e-01,-9.52e+00, 
1.69922e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.70654e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.71387e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.72119e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.72852e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.73584e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.74316e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.75049e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.75781e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.76514e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.77246e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.77979e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.78711e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.79443e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.80176e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.80908e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.81641e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.82373e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.83105e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.83838e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.84570e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.85303e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.86035e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.86768e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.87500e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.88232e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.88965e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.89697e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.90430e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
1.91162e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.91894e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.92627e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.93359e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.94092e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
1.94824e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.95557e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.96289e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.97021e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.97754e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.98486e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.99219e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
1.99951e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.00683e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.01416e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.02149e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
2.02881e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.03613e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
2.04346e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
2.05078e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
2.05811e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.06543e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
2.07275e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.08008e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.08740e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.09473e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.10205e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.10938e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.11670e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
2.12402e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.13135e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.13867e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.14600e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.15332e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.16064e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.16797e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.17529e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.18262e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.18994e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.19727e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.20459e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.21191e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.21924e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.22656e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.48e+00, 
2.23389e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.24121e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.24853e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.25586e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.26318e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.27051e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.27783e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.28516e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.29248e-02,-9.08e+00,-3.89e-01,-3.12e-01,-9.48e+00, 
2.29980e-02,-9.08e+00,-3.89e-01,-3.14e-01,-9.52e+00, 
2.30713e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.31445e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.32178e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.32910e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.33642e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.34375e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.35108e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.35840e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.36572e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.37305e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.38037e-02,-9.08e+00,-3.89e-01,-3.12e-01,-9.48e+00, 
2.38770e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
2.39502e-02,-9.08e+00,-3.89e-01,-3.12e-01,-9.48e+00, 
2.40234e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.52e+00, 
2.40967e-02,-9.08e+00,-3.89e-01,-3.12e-01,-9.48e+00, 
2.41699e-02,-9.08e+00,-3.89e-01,-3.13e-01,-9.48e+00, 
