,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.95972e+00,-9.75e+00,1.40e-02,-3.20e-01,-9.74e+00, 
-1.95898e+00,-9.75e+00,1.40e-02,-3.20e-01,-9.74e+00, 
-1.95825e+00,-9.75e+00,1.40e-02,-3.20e-01,-9.76e+00, 
-1.95752e+00,-9.75e+00,1.40e-02,-3.20e-01,-9.76e+00, 
-1.95679e+00,-9.75e+00,1.40e-02,-3.20e-01,-9.76e+00, 
-1.95605e+00,-9.75e+00,1.40e-02,-3.20e-01,-9.74e+00, 
-1.95532e+00,-9.78e+00,1.40e-02,-3.19e-01,-9.76e+00, 
-1.95459e+00,-9.78e+00,1.40e-02,-3.20e-01,-9.74e+00, 
-1.95386e+00,-9.75e+00,1.40e-02,-3.20e-01,-9.74e+00, 
-1.95313e+00,-9.75e+00,1.40e-02,-3.20e-01,-9.74e+00, 
-1.95239e+00,-9.78e+00,1.40e-02,-3.20e-01,-9.74e+00, 
-1.95166e+00,-9.75e+00,1.40e-02,-3.20e-01,-9.74e+00, 
-1.95093e+00,-9.78e+00,1.60e-02,-3.20e-01,-9.74e+00, 
-1.95020e+00,-9.75e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.94946e+00,-9.75e+00,1.60e-02,-3.19e-01,-9.76e+00, 
-1.94873e+00,-9.75e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.94800e+00,-9.75e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.94727e+00,-9.75e+00,1.40e-02,-3.19e-01,-9.76e+00, 
-1.94653e+00,-9.78e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.94580e+00,-9.78e+00,1.40e-02,-3.19e-01,-9.76e+00, 
-1.94507e+00,-9.78e+00,1.40e-02,-3.19e-01,-9.76e+00, 
-1.94434e+00,-9.75e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.94360e+00,-9.75e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.94287e+00,-9.78e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.94214e+00,-9.78e+00,1.40e-02,-3.19e-01,-9.76e+00, 
-1.94141e+00,-9.78e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.94067e+00,-9.75e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.93994e+00,-9.75e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.93921e+00,-9.75e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.93848e+00,-9.73e+00,1.40e-02,-3.19e-01,-9.74e+00, 
-1.93774e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.76e+00, 
-1.93701e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.93628e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.76e+00, 
-1.93555e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.76e+00, 
-1.93481e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.93408e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.93335e+00,-9.78e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.93262e+00,-9.75e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.93188e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.93115e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.93042e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.92969e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.92896e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.76e+00, 
-1.92822e+00,-9.75e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.92749e+00,-9.75e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.92676e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.92603e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.92529e+00,-9.75e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.92456e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.92383e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.76e+00, 
-1.92310e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.92236e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.76e+00, 
-1.92163e+00,-9.75e+00,1.60e-02,-3.18e-01,-9.76e+00, 
-1.92090e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.76e+00, 
-1.92017e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.91943e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.76e+00, 
-1.91870e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.91797e+00,-9.75e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.91724e+00,-9.78e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.91650e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.91577e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.91504e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.76e+00, 
-1.91431e+00,-9.75e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.91357e+00,-9.75e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.91284e+00,-9.75e+00,1.60e-02,-3.18e-01,-9.74e+00, 
-1.91211e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.91138e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.91064e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.90991e+00,-9.78e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.90918e+00,-9.73e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.90845e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.90771e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.90698e+00,-9.78e+00,1.40e-02,-3.17e-01,-9.76e+00, 
-1.90625e+00,-9.75e+00,1.40e-02,-3.17e-01,-9.74e+00, 
-1.90552e+00,-9.75e+00,1.40e-02,-3.18e-01,-9.74e+00, 
-1.90479e+00,-9.75e+00,1.40e-02,-3.17e-01,-9.74e+00, 
-1.90405e+00,-9.78e+00,1.60e-02,-3.17e-01,-9.74e+00, 
-1.90332e+00,-9.75e+00,1.60e-02,-3.17e-01,-9.74e+00, 
-1.90259e+00,-9.75e+00,1.40e-02,-3.17e-01,-9.74e+00, 
-1.90186e+00,-9.75e+00,1.40e-02,-3.17e-01,-9.74e+00, 
-1.90112e+00,-9.78e+00,1.40e-02,-3.17e-01,-9.74e+00, 
-1.90039e+00,-9.75e+00,1.40e-02,-3.17e-01,-9.74e+00, 
-1.89966e+00,-9.75e+00,1.60e-02,-3.17e-01,-9.74e+00, 
-1.89893e+00,-9.75e+00,1.40e-02,-3.17e-01,-9.76e+00, 
-1.89819e+00,-9.75e+00,1.60e-02,-3.17e-01,-9.74e+00, 
-1.89746e+00,-9.75e+00,1.60e-02,-3.17e-01,-9.76e+00, 
-1.89673e+00,-9.75e+00,1.40e-02,-3.17e-01,-9.74e+00, 
-1.89600e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.89526e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.89453e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.89380e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.89307e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.89233e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.89160e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.89087e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.89014e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.88940e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.88867e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.88794e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.88721e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.88647e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.88574e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.88501e+00,-9.75e+00,1.60e-02,-3.16e-01,-9.74e+00, 
-1.88428e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.88354e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.88281e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.88208e+00,-9.75e+00,1.40e-02,-3.17e-01,-9.76e+00, 
-1.88135e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.88062e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.87988e+00,-9.78e+00,1.40e-02,-3.17e-01,-9.76e+00, 
-1.87915e+00,-9.73e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.87842e+00,-9.75e+00,1.60e-02,-3.16e-01,-9.74e+00, 
-1.87769e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.87695e+00,-9.75e+00,1.40e-02,-3.17e-01,-9.74e+00, 
-1.87622e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.87549e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.87476e+00,-9.78e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.87402e+00,-9.73e+00,1.60e-02,-3.16e-01,-9.74e+00, 
-1.87329e+00,-9.78e+00,1.60e-02,-3.16e-01,-9.76e+00, 
-1.87256e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.87183e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.87109e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.74e+00, 
-1.87036e+00,-9.75e+00,1.40e-02,-3.16e-01,-9.76e+00, 
-1.86963e+00,-9.75e+00,1.60e-02,-3.15e-01,-9.76e+00, 
-1.86890e+00,-9.78e+00,1.60e-02,-3.16e-01,-9.74e+00, 
-1.86816e+00,-9.75e+00,1.40e-02,-3.15e-01,-9.76e+00, 
-1.86743e+00,-9.78e+00,1.60e-02,-3.15e-01,-9.76e+00, 
-1.86670e+00,-9.78e+00,1.40e-02,-3.15e-01,-9.74e+00, 
-1.86597e+00,-9.75e+00,1.40e-02,-3.15e-01,-9.76e+00, 
-1.86523e+00,-9.75e+00,1.40e-02,-3.15e-01,-9.74e+00, 
-1.86450e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.86377e+00,-9.78e+00,1.60e-02,-3.15e-01,-9.76e+00, 
-1.86304e+00,-9.78e+00,1.60e-02,-3.15e-01,-9.74e+00, 
-1.86230e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.86157e+00,-9.78e+00,1.80e-02,-3.14e-01,-9.74e+00, 
-1.86084e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.86011e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.85938e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.85864e+00,-9.78e+00,1.60e-02,-3.14e-01,-9.74e+00, 
-1.85791e+00,-9.78e+00,1.60e-02,-3.14e-01,-9.74e+00, 
-1.85718e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.76e+00, 
-1.85645e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.85571e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.76e+00, 
-1.85498e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.85425e+00,-9.78e+00,1.60e-02,-3.14e-01,-9.74e+00, 
-1.85352e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.85278e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.85205e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.76e+00, 
-1.85132e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.85059e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.76e+00, 
-1.84985e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.76e+00, 
-1.84912e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.84839e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.84766e+00,-9.80e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.84692e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.76e+00, 
-1.84619e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.84546e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.84473e+00,-9.73e+00,1.40e-02,-3.14e-01,-9.76e+00, 
-1.84399e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.76e+00, 
-1.84326e+00,-9.75e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.84253e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.76e+00, 
-1.84180e+00,-9.78e+00,1.40e-02,-3.14e-01,-9.74e+00, 
-1.84106e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.84033e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.76e+00, 
-1.83960e+00,-9.78e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.83887e+00,-9.75e+00,1.60e-02,-3.13e-01,-9.74e+00, 
-1.83813e+00,-9.78e+00,1.60e-02,-3.13e-01,-9.76e+00, 
-1.83740e+00,-9.78e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.83667e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.76e+00, 
-1.83594e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.76e+00, 
-1.83521e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.76e+00, 
-1.83447e+00,-9.78e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.83374e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.76e+00, 
-1.83301e+00,-9.78e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.83228e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.83154e+00,-9.78e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.83081e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.83008e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.82935e+00,-9.78e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.82861e+00,-9.75e+00,1.60e-02,-3.13e-01,-9.74e+00, 
-1.82788e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.82715e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.82642e+00,-9.78e+00,1.60e-02,-3.13e-01,-9.74e+00, 
-1.82568e+00,-9.75e+00,1.60e-02,-3.13e-01,-9.76e+00, 
-1.82495e+00,-9.78e+00,1.40e-02,-3.12e-01,-9.74e+00, 
-1.82422e+00,-9.78e+00,1.40e-02,-3.13e-01,-9.79e+00, 
-1.82349e+00,-9.75e+00,1.40e-02,-3.13e-01,-9.76e+00, 
-1.82275e+00,-9.80e+00,1.40e-02,-3.13e-01,-9.74e+00, 
-1.82202e+00,-9.75e+00,1.60e-02,-3.12e-01,-9.76e+00, 
-1.82129e+00,-9.75e+00,1.40e-02,-3.12e-01,-9.74e+00, 
-1.82056e+00,-9.75e+00,1.60e-02,-3.12e-01,-9.74e+00, 
-1.81982e+00,-9.78e+00,1.40e-02,-3.12e-01,-9.74e+00, 
-1.81909e+00,-9.78e+00,1.40e-02,-3.12e-01,-9.76e+00, 
-1.81836e+00,-9.75e+00,1.60e-02,-3.12e-01,-9.76e+00, 
-1.81763e+00,-9.75e+00,1.60e-02,-3.12e-01,-9.76e+00, 
-1.81689e+00,-9.75e+00,1.60e-02,-3.12e-01,-9.74e+00, 
-1.81616e+00,-9.73e+00,1.40e-02,-3.12e-01,-9.74e+00, 
-1.81543e+00,-9.75e+00,1.40e-02,-3.12e-01,-9.76e+00, 
-1.81470e+00,-9.75e+00,1.40e-02,-3.12e-01,-9.76e+00, 
-1.81396e+00,-9.75e+00,1.40e-02,-3.12e-01,-9.74e+00, 
-1.81323e+00,-9.75e+00,1.40e-02,-3.11e-01,-9.76e+00, 
-1.81250e+00,-9.78e+00,1.40e-02,-3.11e-01,-9.74e+00, 
-1.81177e+00,-9.78e+00,1.40e-02,-3.11e-01,-9.76e+00, 
-1.81104e+00,-9.75e+00,1.40e-02,-3.11e-01,-9.74e+00, 
-1.81030e+00,-9.75e+00,1.40e-02,-3.11e-01,-9.74e+00, 
-1.80957e+00,-9.75e+00,1.40e-02,-3.11e-01,-9.76e+00, 
-1.80884e+00,-9.78e+00,1.40e-02,-3.11e-01,-9.74e+00, 
-1.80811e+00,-9.75e+00,1.60e-02,-3.10e-01,-9.76e+00, 
-1.80737e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.74e+00, 
-1.80664e+00,-9.73e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.80591e+00,-9.80e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.80518e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.80444e+00,-9.75e+00,1.60e-02,-3.10e-01,-9.76e+00, 
-1.80371e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.80298e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.80225e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.80151e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.74e+00, 
-1.80078e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.74e+00, 
-1.80005e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.79932e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79858e+00,-9.78e+00,1.60e-02,-3.09e-01,-9.76e+00, 
-1.79785e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79712e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79639e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79565e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79492e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79419e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.79346e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79272e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79199e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79126e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.79053e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.78979e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.78906e+00,-9.78e+00,1.40e-02,-3.10e-01,-9.74e+00, 
-1.78833e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.78760e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.78687e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.78613e+00,-9.73e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.78540e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.78467e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.78394e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.78320e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.78247e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.74e+00, 
-1.78174e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.78101e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.78027e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.74e+00, 
-1.77954e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.77881e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.77808e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.74e+00, 
-1.77734e+00,-9.78e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.77661e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.77588e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.77515e+00,-9.75e+00,1.60e-02,-3.10e-01,-9.74e+00, 
-1.77441e+00,-9.75e+00,1.60e-02,-3.09e-01,-9.76e+00, 
-1.77368e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.77295e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.77222e+00,-9.75e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.77148e+00,-9.78e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.77075e+00,-9.78e+00,1.40e-02,-3.10e-01,-9.76e+00, 
-1.77002e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.76929e+00,-9.78e+00,1.40e-02,-3.10e-01,-9.74e+00, 
-1.76855e+00,-9.78e+00,1.20e-02,-3.10e-01,-9.74e+00, 
-1.76782e+00,-9.78e+00,1.40e-02,-3.10e-01,-9.74e+00, 
-1.76709e+00,-9.75e+00,1.60e-02,-3.09e-01,-9.74e+00, 
-1.76636e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.76563e+00,-9.78e+00,1.60e-02,-3.09e-01,-9.74e+00, 
-1.76489e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.76416e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.76343e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.76270e+00,-9.75e+00,1.60e-02,-3.09e-01,-9.76e+00, 
-1.76196e+00,-9.75e+00,1.60e-02,-3.09e-01,-9.74e+00, 
-1.76123e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.76050e+00,-9.75e+00,1.40e-02,-3.09e-01,-9.74e+00, 
-1.75977e+00,-9.78e+00,1.40e-02,-3.09e-01,-9.76e+00, 
-1.75903e+00,-9.75e+00,1.40e-02,-3.08e-01,-9.76e+00, 
-1.75830e+00,-9.75e+00,1.40e-02,-3.08e-01,-9.76e+00, 
