,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-2.90332e+00,-9.52e+00,3.60e-02,-2.80e-01,-9.52e+00, 
-2.90259e+00,-9.55e+00,3.60e-02,-2.80e-01,-9.55e+00, 
-2.90186e+00,-9.52e+00,3.60e-02,-2.80e-01,-9.52e+00, 
-2.90112e+00,-9.52e+00,3.60e-02,-2.80e-01,-9.52e+00, 
-2.90039e+00,-9.55e+00,3.80e-02,-2.79e-01,-9.52e+00, 
-2.89966e+00,-9.55e+00,3.80e-02,-2.80e-01,-9.52e+00, 
-2.89893e+00,-9.55e+00,3.80e-02,-2.80e-01,-9.52e+00, 
-2.89819e+00,-9.52e+00,3.60e-02,-2.80e-01,-9.52e+00, 
-2.89746e+00,-9.55e+00,3.60e-02,-2.80e-01,-9.52e+00, 
-2.89673e+00,-9.55e+00,3.80e-02,-2.80e-01,-9.52e+00, 
-2.89600e+00,-9.55e+00,3.60e-02,-2.80e-01,-9.52e+00, 
-2.89526e+00,-9.52e+00,3.40e-02,-2.80e-01,-9.49e+00, 
-2.89453e+00,-9.55e+00,3.80e-02,-2.80e-01,-9.52e+00, 
-2.89380e+00,-9.55e+00,3.60e-02,-2.80e-01,-9.52e+00, 
-2.89307e+00,-9.55e+00,3.60e-02,-2.80e-01,-9.52e+00, 
-2.89233e+00,-9.55e+00,3.60e-02,-2.80e-01,-9.52e+00, 
-2.89160e+00,-9.55e+00,3.60e-02,-2.81e-01,-9.52e+00, 
-2.89087e+00,-9.52e+00,3.60e-02,-2.81e-01,-9.55e+00, 
-2.89014e+00,-9.55e+00,3.60e-02,-2.81e-01,-9.52e+00, 
-2.88940e+00,-9.55e+00,3.60e-02,-2.82e-01,-9.49e+00, 
-2.88867e+00,-9.52e+00,3.60e-02,-2.81e-01,-9.52e+00, 
-2.88794e+00,-9.52e+00,3.80e-02,-2.81e-01,-9.52e+00, 
-2.88721e+00,-9.55e+00,3.60e-02,-2.81e-01,-9.52e+00, 
-2.88647e+00,-9.55e+00,3.60e-02,-2.81e-01,-9.52e+00, 
-2.88574e+00,-9.57e+00,3.60e-02,-2.81e-01,-9.52e+00, 
-2.88501e+00,-9.55e+00,3.60e-02,-2.81e-01,-9.52e+00, 
-2.88428e+00,-9.57e+00,3.60e-02,-2.82e-01,-9.52e+00, 
-2.88354e+00,-9.55e+00,3.60e-02,-2.82e-01,-9.52e+00, 
-2.88281e+00,-9.52e+00,3.60e-02,-2.82e-01,-9.52e+00, 
-2.88208e+00,-9.55e+00,3.60e-02,-2.82e-01,-9.52e+00, 
-2.88135e+00,-9.52e+00,3.60e-02,-2.82e-01,-9.52e+00, 
-2.88062e+00,-9.55e+00,3.60e-02,-2.82e-01,-9.49e+00, 
-2.87988e+00,-9.52e+00,3.80e-02,-2.82e-01,-9.55e+00, 
-2.87915e+00,-9.55e+00,3.80e-02,-2.82e-01,-9.52e+00, 
-2.87842e+00,-9.55e+00,3.80e-02,-2.82e-01,-9.52e+00, 
-2.87769e+00,-9.55e+00,3.80e-02,-2.82e-01,-9.52e+00, 
-2.87695e+00,-9.52e+00,3.60e-02,-2.82e-01,-9.52e+00, 
-2.87622e+00,-9.52e+00,3.60e-02,-2.82e-01,-9.52e+00, 
-2.87549e+00,-9.52e+00,3.80e-02,-2.83e-01,-9.52e+00, 
-2.87476e+00,-9.52e+00,3.80e-02,-2.83e-01,-9.52e+00, 
-2.87402e+00,-9.55e+00,3.80e-02,-2.82e-01,-9.52e+00, 
-2.87329e+00,-9.55e+00,3.60e-02,-2.82e-01,-9.52e+00, 
-2.87256e+00,-9.52e+00,3.80e-02,-2.83e-01,-9.52e+00, 
-2.87183e+00,-9.55e+00,3.80e-02,-2.83e-01,-9.52e+00, 
-2.87109e+00,-9.55e+00,3.80e-02,-2.83e-01,-9.52e+00, 
-2.87036e+00,-9.55e+00,3.80e-02,-2.83e-01,-9.52e+00, 
-2.86963e+00,-9.55e+00,3.80e-02,-2.83e-01,-9.52e+00, 
-2.86890e+00,-9.55e+00,3.80e-02,-2.83e-01,-9.52e+00, 
-2.86816e+00,-9.55e+00,3.80e-02,-2.83e-01,-9.55e+00, 
-2.86743e+00,-9.55e+00,3.80e-02,-2.84e-01,-9.52e+00, 
-2.86670e+00,-9.55e+00,3.80e-02,-2.84e-01,-9.55e+00, 
-2.86597e+00,-9.52e+00,3.80e-02,-2.84e-01,-9.49e+00, 
-2.86523e+00,-9.52e+00,3.80e-02,-2.85e-01,-9.52e+00, 
-2.86450e+00,-9.52e+00,3.80e-02,-2.85e-01,-9.49e+00, 
-2.86377e+00,-9.52e+00,3.80e-02,-2.85e-01,-9.52e+00, 
-2.86304e+00,-9.55e+00,3.60e-02,-2.85e-01,-9.49e+00, 
-2.86230e+00,-9.55e+00,3.80e-02,-2.86e-01,-9.52e+00, 
-2.86157e+00,-9.52e+00,3.80e-02,-2.86e-01,-9.52e+00, 
-2.86084e+00,-9.52e+00,3.80e-02,-2.86e-01,-9.49e+00, 
-2.86011e+00,-9.52e+00,3.80e-02,-2.86e-01,-9.49e+00, 
-2.85938e+00,-9.55e+00,3.80e-02,-2.86e-01,-9.52e+00, 
-2.85864e+00,-9.52e+00,3.80e-02,-2.86e-01,-9.52e+00, 
-2.85791e+00,-9.52e+00,3.80e-02,-2.86e-01,-9.52e+00, 
-2.85718e+00,-9.52e+00,3.80e-02,-2.87e-01,-9.49e+00, 
-2.85645e+00,-9.55e+00,3.80e-02,-2.87e-01,-9.52e+00, 
-2.85571e+00,-9.52e+00,3.80e-02,-2.87e-01,-9.52e+00, 
-2.85498e+00,-9.52e+00,3.80e-02,-2.88e-01,-9.52e+00, 
-2.85425e+00,-9.52e+00,3.80e-02,-2.88e-01,-9.52e+00, 
-2.85352e+00,-9.55e+00,3.80e-02,-2.88e-01,-9.52e+00, 
-2.85278e+00,-9.55e+00,3.80e-02,-2.89e-01,-9.52e+00, 
-2.85205e+00,-9.52e+00,3.80e-02,-2.89e-01,-9.49e+00, 
-2.85132e+00,-9.52e+00,3.80e-02,-2.89e-01,-9.52e+00, 
-2.85059e+00,-9.55e+00,3.80e-02,-2.89e-01,-9.52e+00, 
-2.84985e+00,-9.52e+00,3.80e-02,-2.89e-01,-9.55e+00, 
-2.84912e+00,-9.52e+00,3.80e-02,-2.90e-01,-9.52e+00, 
-2.84839e+00,-9.55e+00,3.80e-02,-2.90e-01,-9.49e+00, 
-2.84766e+00,-9.52e+00,3.80e-02,-2.90e-01,-9.52e+00, 
-2.84692e+00,-9.55e+00,3.80e-02,-2.91e-01,-9.52e+00, 
-2.84619e+00,-9.52e+00,3.80e-02,-2.91e-01,-9.49e+00, 
-2.84546e+00,-9.52e+00,3.80e-02,-2.92e-01,-9.52e+00, 
-2.84473e+00,-9.52e+00,3.80e-02,-2.92e-01,-9.49e+00, 
-2.84399e+00,-9.57e+00,3.80e-02,-2.92e-01,-9.49e+00, 
-2.84326e+00,-9.52e+00,3.80e-02,-2.92e-01,-9.52e+00, 
-2.84253e+00,-9.52e+00,3.80e-02,-2.93e-01,-9.49e+00, 
-2.84180e+00,-9.52e+00,3.80e-02,-2.93e-01,-9.52e+00, 
-2.84106e+00,-9.52e+00,3.80e-02,-2.94e-01,-9.52e+00, 
-2.84033e+00,-9.52e+00,3.80e-02,-2.94e-01,-9.49e+00, 
-2.83960e+00,-9.52e+00,3.80e-02,-2.94e-01,-9.52e+00, 
-2.83887e+00,-9.52e+00,3.80e-02,-2.94e-01,-9.52e+00, 
-2.83813e+00,-9.52e+00,3.80e-02,-2.94e-01,-9.49e+00, 
-2.83740e+00,-9.52e+00,3.80e-02,-2.94e-01,-9.49e+00, 
-2.83667e+00,-9.55e+00,3.80e-02,-2.95e-01,-9.49e+00, 
-2.83594e+00,-9.52e+00,3.80e-02,-2.95e-01,-9.52e+00, 
-2.83521e+00,-9.52e+00,3.80e-02,-2.96e-01,-9.52e+00, 
-2.83447e+00,-9.52e+00,3.80e-02,-2.96e-01,-9.49e+00, 
-2.83374e+00,-9.55e+00,3.80e-02,-2.97e-01,-9.49e+00, 
-2.83301e+00,-9.55e+00,3.80e-02,-2.98e-01,-9.52e+00, 
-2.83228e+00,-9.52e+00,3.80e-02,-2.98e-01,-9.49e+00, 
-2.83154e+00,-9.55e+00,3.80e-02,-2.98e-01,-9.49e+00, 
-2.83081e+00,-9.52e+00,3.80e-02,-2.98e-01,-9.49e+00, 
-2.83008e+00,-9.52e+00,3.80e-02,-2.98e-01,-9.49e+00, 
-2.82935e+00,-9.55e+00,3.80e-02,-2.98e-01,-9.52e+00, 
-2.82861e+00,-9.52e+00,3.80e-02,-2.98e-01,-9.52e+00, 
-2.82788e+00,-9.55e+00,3.80e-02,-2.98e-01,-9.52e+00, 
-2.82715e+00,-9.52e+00,3.80e-02,-2.99e-01,-9.49e+00, 
-2.82642e+00,-9.52e+00,3.80e-02,-2.99e-01,-9.49e+00, 
-2.82568e+00,-9.52e+00,3.80e-02,-2.99e-01,-9.49e+00, 
-2.82495e+00,-9.55e+00,3.80e-02,-3.00e-01,-9.49e+00, 
-2.82422e+00,-9.52e+00,3.80e-02,-3.00e-01,-9.49e+00, 
-2.82349e+00,-9.52e+00,3.80e-02,-3.00e-01,-9.49e+00, 
-2.82275e+00,-9.52e+00,3.80e-02,-3.00e-01,-9.49e+00, 
-2.82202e+00,-9.52e+00,3.80e-02,-3.00e-01,-9.52e+00, 
-2.82129e+00,-9.55e+00,3.80e-02,-3.00e-01,-9.49e+00, 
-2.82056e+00,-9.52e+00,3.80e-02,-3.00e-01,-9.52e+00, 
-2.81982e+00,-9.55e+00,3.80e-02,-3.00e-01,-9.47e+00, 
-2.81909e+00,-9.55e+00,3.80e-02,-3.00e-01,-9.49e+00, 
-2.81836e+00,-9.55e+00,3.80e-02,-3.01e-01,-9.52e+00, 
-2.81763e+00,-9.52e+00,3.80e-02,-3.02e-01,-9.47e+00, 
-2.81689e+00,-9.52e+00,3.80e-02,-3.01e-01,-9.52e+00, 
-2.81616e+00,-9.55e+00,3.80e-02,-3.01e-01,-9.49e+00, 
-2.81543e+00,-9.52e+00,3.80e-02,-3.01e-01,-9.52e+00, 
-2.81470e+00,-9.52e+00,3.80e-02,-3.02e-01,-9.49e+00, 
-2.81396e+00,-9.52e+00,3.80e-02,-3.02e-01,-9.49e+00, 
-2.81323e+00,-9.55e+00,4.00e-02,-3.02e-01,-9.49e+00, 
-2.81250e+00,-9.52e+00,4.00e-02,-3.02e-01,-9.49e+00, 
-2.81177e+00,-9.52e+00,4.00e-02,-3.02e-01,-9.52e+00, 
-2.81104e+00,-9.52e+00,4.00e-02,-3.03e-01,-9.52e+00, 
-2.81030e+00,-9.55e+00,3.80e-02,-3.03e-01,-9.49e+00, 
-2.80957e+00,-9.52e+00,3.80e-02,-3.03e-01,-9.49e+00, 
-2.80884e+00,-9.55e+00,3.80e-02,-3.03e-01,-9.49e+00, 
-2.80811e+00,-9.52e+00,3.80e-02,-3.03e-01,-9.52e+00, 
-2.80737e+00,-9.52e+00,4.00e-02,-3.04e-01,-9.52e+00, 
-2.80664e+00,-9.52e+00,3.80e-02,-3.05e-01,-9.49e+00, 
-2.80591e+00,-9.55e+00,3.80e-02,-3.05e-01,-9.49e+00, 
-2.80518e+00,-9.52e+00,3.80e-02,-3.05e-01,-9.52e+00, 
-2.80444e+00,-9.52e+00,3.80e-02,-3.06e-01,-9.52e+00, 
-2.80371e+00,-9.52e+00,4.00e-02,-3.06e-01,-9.52e+00, 
-2.80298e+00,-9.52e+00,3.80e-02,-3.06e-01,-9.52e+00, 
-2.80225e+00,-9.52e+00,3.80e-02,-3.06e-01,-9.49e+00, 
-2.80151e+00,-9.52e+00,3.80e-02,-3.06e-01,-9.52e+00, 
-2.80078e+00,-9.55e+00,3.80e-02,-3.06e-01,-9.52e+00, 
-2.80005e+00,-9.52e+00,3.80e-02,-3.06e-01,-9.52e+00, 
-2.79932e+00,-9.52e+00,3.80e-02,-3.07e-01,-9.49e+00, 
-2.79858e+00,-9.52e+00,3.80e-02,-3.07e-01,-9.52e+00, 
-2.79785e+00,-9.52e+00,4.00e-02,-3.08e-01,-9.52e+00, 
-2.79712e+00,-9.55e+00,3.80e-02,-3.08e-01,-9.49e+00, 
-2.79639e+00,-9.52e+00,3.80e-02,-3.09e-01,-9.49e+00, 
-2.79565e+00,-9.52e+00,3.80e-02,-3.09e-01,-9.49e+00, 
-2.79492e+00,-9.52e+00,4.00e-02,-3.09e-01,-9.52e+00, 
-2.79419e+00,-9.55e+00,3.80e-02,-3.09e-01,-9.49e+00, 
-2.79346e+00,-9.55e+00,3.80e-02,-3.09e-01,-9.49e+00, 
-2.79272e+00,-9.52e+00,3.80e-02,-3.10e-01,-9.49e+00, 
-2.79199e+00,-9.52e+00,3.80e-02,-3.09e-01,-9.49e+00, 
-2.79126e+00,-9.55e+00,3.80e-02,-3.10e-01,-9.49e+00, 
-2.79053e+00,-9.52e+00,4.00e-02,-3.09e-01,-9.49e+00, 
-2.78979e+00,-9.55e+00,3.80e-02,-3.10e-01,-9.49e+00, 
-2.78906e+00,-9.52e+00,3.80e-02,-3.10e-01,-9.49e+00, 
-2.78833e+00,-9.52e+00,4.00e-02,-3.10e-01,-9.52e+00, 
-2.78760e+00,-9.52e+00,3.80e-02,-3.12e-01,-9.52e+00, 
-2.78687e+00,-9.52e+00,4.00e-02,-3.11e-01,-9.47e+00, 
-2.78613e+00,-9.52e+00,4.00e-02,-3.11e-01,-9.47e+00, 
-2.78540e+00,-9.52e+00,4.00e-02,-3.12e-01,-9.52e+00, 
-2.78467e+00,-9.55e+00,3.80e-02,-3.12e-01,-9.47e+00, 
-2.78394e+00,-9.52e+00,4.00e-02,-3.12e-01,-9.49e+00, 
-2.78320e+00,-9.55e+00,4.00e-02,-3.12e-01,-9.49e+00, 
-2.78247e+00,-9.52e+00,4.00e-02,-3.12e-01,-9.49e+00, 
-2.78174e+00,-9.55e+00,4.00e-02,-3.13e-01,-9.49e+00, 
-2.78101e+00,-9.52e+00,3.80e-02,-3.14e-01,-9.49e+00, 
-2.78027e+00,-9.52e+00,4.00e-02,-3.13e-01,-9.49e+00, 
-2.77954e+00,-9.52e+00,3.80e-02,-3.14e-01,-9.47e+00, 
-2.77881e+00,-9.52e+00,4.00e-02,-3.14e-01,-9.49e+00, 
-2.77808e+00,-9.52e+00,4.00e-02,-3.14e-01,-9.49e+00, 
-2.77734e+00,-9.52e+00,4.00e-02,-3.14e-01,-9.52e+00, 
-2.77661e+00,-9.52e+00,3.80e-02,-3.14e-01,-9.49e+00, 
-2.77588e+00,-9.52e+00,4.00e-02,-3.15e-01,-9.49e+00, 
-2.77515e+00,-9.52e+00,4.00e-02,-3.15e-01,-9.49e+00, 
-2.77441e+00,-9.52e+00,3.80e-02,-3.15e-01,-9.49e+00, 
-2.77368e+00,-9.52e+00,4.00e-02,-3.16e-01,-9.49e+00, 
-2.77295e+00,-9.52e+00,4.00e-02,-3.15e-01,-9.52e+00, 
-2.77222e+00,-9.52e+00,3.80e-02,-3.16e-01,-9.52e+00, 
-2.77148e+00,-9.52e+00,3.80e-02,-3.16e-01,-9.49e+00, 
-2.77075e+00,-9.52e+00,3.80e-02,-3.17e-01,-9.49e+00, 
-2.77002e+00,-9.52e+00,3.80e-02,-3.17e-01,-9.47e+00, 
-2.76929e+00,-9.52e+00,3.80e-02,-3.16e-01,-9.49e+00, 
-2.76855e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.49e+00, 
-2.76782e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.49e+00, 
-2.76709e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.49e+00, 
-2.76636e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.49e+00, 
-2.76563e+00,-9.52e+00,3.80e-02,-3.18e-01,-9.49e+00, 
-2.76489e+00,-9.55e+00,3.80e-02,-3.18e-01,-9.49e+00, 
-2.76416e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.52e+00, 
-2.76343e+00,-9.52e+00,3.80e-02,-3.18e-01,-9.49e+00, 
-2.76270e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.49e+00, 
-2.76196e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.47e+00, 
-2.76123e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.49e+00, 
-2.76050e+00,-9.52e+00,3.80e-02,-3.18e-01,-9.47e+00, 
-2.75977e+00,-9.55e+00,3.80e-02,-3.18e-01,-9.49e+00, 
-2.75903e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.47e+00, 
-2.75830e+00,-9.52e+00,4.00e-02,-3.18e-01,-9.49e+00, 
