,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.18931e+00,-9.00e+00,-2.80e-01,-3.11e-01,-9.32e+00, 
-1.18916e+00,-9.00e+00,-2.84e-01,-3.11e-01,-9.32e+00, 
-1.18901e+00,-9.00e+00,-2.84e-01,-3.11e-01,-9.32e+00, 
-1.18887e+00,-9.00e+00,-2.84e-01,-3.11e-01,-9.32e+00, 
-1.18872e+00,-9.00e+00,-2.80e-01,-3.11e-01,-9.32e+00, 
-1.18857e+00,-9.00e+00,-2.84e-01,-3.12e-01,-9.32e+00, 
-1.18843e+00,-9.00e+00,-2.80e-01,-3.11e-01,-9.32e+00, 
-1.18828e+00,-9.00e+00,-2.84e-01,-3.11e-01,-9.32e+00, 
-1.18813e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.18799e+00,-9.04e+00,-2.84e-01,-3.12e-01,-9.32e+00, 
-1.18784e+00,-9.04e+00,-2.84e-01,-3.12e-01,-9.32e+00, 
-1.18770e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.36e+00, 
-1.18755e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.18740e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.18726e+00,-9.00e+00,-2.84e-01,-3.12e-01,-9.32e+00, 
-1.18711e+00,-9.04e+00,-2.84e-01,-3.12e-01,-9.32e+00, 
-1.18696e+00,-9.00e+00,-2.84e-01,-3.12e-01,-9.36e+00, 
-1.18682e+00,-9.04e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.18667e+00,-9.04e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.18652e+00,-9.00e+00,-2.80e-01,-3.13e-01,-9.32e+00, 
-1.18638e+00,-9.00e+00,-2.84e-01,-3.13e-01,-9.32e+00, 
-1.18623e+00,-9.04e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18608e+00,-9.00e+00,-2.84e-01,-3.13e-01,-9.32e+00, 
-1.18594e+00,-9.00e+00,-2.84e-01,-3.13e-01,-9.32e+00, 
-1.18579e+00,-9.00e+00,-2.80e-01,-3.13e-01,-9.32e+00, 
-1.18564e+00,-9.00e+00,-2.80e-01,-3.13e-01,-9.32e+00, 
-1.18550e+00,-9.00e+00,-2.80e-01,-3.13e-01,-9.32e+00, 
-1.18535e+00,-9.00e+00,-2.84e-01,-3.14e-01,-9.32e+00, 
-1.18521e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18506e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18491e+00,-9.00e+00,-2.84e-01,-3.14e-01,-9.32e+00, 
-1.18477e+00,-9.00e+00,-2.84e-01,-3.14e-01,-9.32e+00, 
-1.18462e+00,-9.04e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18447e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18433e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18418e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18403e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18389e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.28e+00, 
-1.18374e+00,-9.04e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18359e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.28e+00, 
-1.18345e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18330e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18315e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18301e+00,-9.04e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18286e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18271e+00,-9.04e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18257e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.18242e+00,-9.04e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18228e+00,-9.04e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18213e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18198e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18184e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18169e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.18154e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18140e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.18125e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.18110e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18096e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.18081e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.18066e+00,-9.04e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.18052e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.18037e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.18022e+00,-9.04e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.18008e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.17993e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.17979e+00,-9.04e+00,-2.80e-01,-3.17e-01,-9.36e+00, 
-1.17964e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.17949e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.17935e+00,-9.04e+00,-2.80e-01,-3.16e-01,-9.28e+00, 
-1.17920e+00,-9.00e+00,-2.84e-01,-3.17e-01,-9.32e+00, 
-1.17905e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.17891e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.17876e+00,-9.04e+00,-2.80e-01,-3.17e-01,-9.28e+00, 
-1.17861e+00,-9.04e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.17847e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17832e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17817e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.17803e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17788e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.17773e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17759e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.17744e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17729e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17715e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17700e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17686e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17671e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17656e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17642e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17627e+00,-9.00e+00,-2.84e-01,-3.17e-01,-9.32e+00, 
-1.17612e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17598e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.28e+00, 
-1.17583e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.28e+00, 
-1.17568e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.28e+00, 
-1.17554e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17539e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17524e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.28e+00, 
-1.17510e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17495e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17480e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17466e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.28e+00, 
-1.17451e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17437e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17422e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17407e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.36e+00, 
-1.17393e+00,-9.04e+00,-2.84e-01,-3.18e-01,-9.32e+00, 
-1.17378e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17363e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17349e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17334e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17319e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17305e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.28e+00, 
-1.17290e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17275e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17261e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17246e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17231e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17217e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17202e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17188e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17173e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17158e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17144e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17129e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17114e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17100e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17085e+00,-9.00e+00,-2.84e-01,-3.18e-01,-9.32e+00, 
-1.17070e+00,-9.00e+00,-2.84e-01,-3.18e-01,-9.32e+00, 
-1.17056e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.28e+00, 
-1.17041e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.17026e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.28e+00, 
-1.17012e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.28e+00, 
-1.16997e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.28e+00, 
-1.16982e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.16968e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.16953e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.16938e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.16924e+00,-9.04e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.16909e+00,-8.96e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.16895e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.16880e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.36e+00, 
-1.16865e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.16851e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.16836e+00,-9.04e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.16821e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.16807e+00,-9.00e+00,-2.80e-01,-3.18e-01,-9.32e+00, 
-1.16792e+00,-9.04e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.16777e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.28e+00, 
-1.16763e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.36e+00, 
-1.16748e+00,-9.04e+00,-2.80e-01,-3.17e-01,-9.28e+00, 
-1.16733e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.28e+00, 
-1.16719e+00,-9.04e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.16704e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.16689e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.16675e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.28e+00, 
-1.16660e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.16646e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.28e+00, 
-1.16631e+00,-9.00e+00,-2.80e-01,-3.17e-01,-9.32e+00, 
-1.16616e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.36e+00, 
-1.16602e+00,-9.04e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16587e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.32e+00, 
-1.16572e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.36e+00, 
-1.16558e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16543e+00,-9.00e+00,-2.80e-01,-3.16e-01,-9.28e+00, 
-1.16528e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16514e+00,-9.04e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16499e+00,-9.00e+00,-2.76e-01,-3.15e-01,-9.32e+00, 
-1.16484e+00,-9.04e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16470e+00,-8.96e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16455e+00,-9.04e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16440e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16426e+00,-9.04e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16411e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.16396e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16382e+00,-9.00e+00,-2.76e-01,-3.15e-01,-9.32e+00, 
-1.16367e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16353e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16338e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16323e+00,-9.00e+00,-2.76e-01,-3.15e-01,-9.32e+00, 
-1.16309e+00,-9.00e+00,-2.80e-01,-3.15e-01,-9.32e+00, 
-1.16294e+00,-9.00e+00,-2.76e-01,-3.14e-01,-9.32e+00, 
-1.16279e+00,-9.04e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.16265e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.16250e+00,-9.00e+00,-2.76e-01,-3.14e-01,-9.32e+00, 
-1.16235e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.28e+00, 
-1.16221e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.16206e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.16191e+00,-9.00e+00,-2.76e-01,-3.14e-01,-9.32e+00, 
-1.16177e+00,-9.04e+00,-2.80e-01,-3.14e-01,-9.28e+00, 
-1.16162e+00,-9.00e+00,-2.76e-01,-3.14e-01,-9.32e+00, 
-1.16147e+00,-9.04e+00,-2.80e-01,-3.14e-01,-9.36e+00, 
-1.16133e+00,-9.04e+00,-2.76e-01,-3.14e-01,-9.32e+00, 
-1.16118e+00,-9.00e+00,-2.80e-01,-3.14e-01,-9.32e+00, 
-1.16104e+00,-9.04e+00,-2.76e-01,-3.14e-01,-9.32e+00, 
-1.16089e+00,-9.00e+00,-2.80e-01,-3.13e-01,-9.32e+00, 
-1.16074e+00,-9.00e+00,-2.76e-01,-3.14e-01,-9.32e+00, 
-1.16060e+00,-9.04e+00,-2.80e-01,-3.13e-01,-9.32e+00, 
-1.16045e+00,-9.00e+00,-2.76e-01,-3.13e-01,-9.28e+00, 
-1.16030e+00,-9.04e+00,-2.76e-01,-3.13e-01,-9.32e+00, 
-1.16016e+00,-9.00e+00,-2.76e-01,-3.13e-01,-9.36e+00, 
-1.16001e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.15986e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.15972e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.15957e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.15942e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.28e+00, 
-1.15928e+00,-9.00e+00,-2.76e-01,-3.12e-01,-9.32e+00, 
-1.15913e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.15898e+00,-9.04e+00,-2.76e-01,-3.12e-01,-9.32e+00, 
-1.15884e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.15869e+00,-9.04e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.15855e+00,-9.00e+00,-2.76e-01,-3.12e-01,-9.32e+00, 
-1.15840e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.15825e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.28e+00, 
-1.15811e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.32e+00, 
-1.15796e+00,-9.00e+00,-2.80e-01,-3.12e-01,-9.28e+00, 
-1.15781e+00,-9.00e+00,-2.80e-01,-3.11e-01,-9.32e+00, 
-1.15767e+00,-9.00e+00,-2.76e-01,-3.11e-01,-9.32e+00, 
-1.15752e+00,-9.00e+00,-2.76e-01,-3.11e-01,-9.32e+00, 
-1.15737e+00,-9.04e+00,-2.76e-01,-3.12e-01,-9.32e+00, 
-1.15723e+00,-9.00e+00,-2.76e-01,-3.11e-01,-9.28e+00, 
-1.15708e+00,-9.04e+00,-2.80e-01,-3.10e-01,-9.28e+00, 
-1.15693e+00,-9.00e+00,-2.80e-01,-3.11e-01,-9.32e+00, 
-1.15679e+00,-9.00e+00,-2.80e-01,-3.10e-01,-9.28e+00, 
-1.15664e+00,-9.00e+00,-2.76e-01,-3.10e-01,-9.32e+00, 
-1.15649e+00,-9.00e+00,-2.76e-01,-3.10e-01,-9.32e+00, 
-1.15635e+00,-9.00e+00,-2.76e-01,-3.10e-01,-9.32e+00, 
-1.15620e+00,-9.00e+00,-2.76e-01,-3.10e-01,-9.32e+00, 
-1.15605e+00,-9.04e+00,-2.80e-01,-3.10e-01,-9.32e+00, 
-1.15591e+00,-9.00e+00,-2.76e-01,-3.10e-01,-9.32e+00, 
-1.15576e+00,-9.00e+00,-2.76e-01,-3.10e-01,-9.32e+00, 
-1.15562e+00,-9.04e+00,-2.76e-01,-3.10e-01,-9.32e+00, 
-1.15547e+00,-9.00e+00,-2.76e-01,-3.10e-01,-9.32e+00, 
-1.15532e+00,-9.00e+00,-2.76e-01,-3.10e-01,-9.32e+00, 
-1.15518e+00,-9.00e+00,-2.80e-01,-3.10e-01,-9.32e+00, 
-1.15503e+00,-9.00e+00,-2.76e-01,-3.09e-01,-9.32e+00, 
-1.15488e+00,-9.00e+00,-2.76e-01,-3.09e-01,-9.32e+00, 
-1.15474e+00,-9.00e+00,-2.80e-01,-3.09e-01,-9.32e+00, 
-1.15459e+00,-9.00e+00,-2.76e-01,-3.09e-01,-9.32e+00, 
-1.15444e+00,-9.00e+00,-2.76e-01,-3.09e-01,-9.28e+00, 
-1.15430e+00,-9.00e+00,-2.76e-01,-3.09e-01,-9.32e+00, 
-1.15415e+00,-9.00e+00,-2.80e-01,-3.09e-01,-9.32e+00, 
-1.15400e+00,-9.00e+00,-2.76e-01,-3.09e-01,-9.32e+00, 
-1.15386e+00,-9.00e+00,-2.76e-01,-3.09e-01,-9.32e+00, 
-1.15371e+00,-9.00e+00,-2.76e-01,-3.09e-01,-9.32e+00, 
-1.15356e+00,-9.00e+00,-2.76e-01,-3.08e-01,-9.32e+00, 
-1.15342e+00,-9.00e+00,-2.76e-01,-3.09e-01,-9.32e+00, 
-1.15327e+00,-9.00e+00,-2.76e-01,-3.08e-01,-9.32e+00, 
-1.15313e+00,-9.00e+00,-2.80e-01,-3.09e-01,-9.32e+00, 
-1.15298e+00,-9.04e+00,-2.80e-01,-3.08e-01,-9.32e+00, 
-1.15283e+00,-9.00e+00,-2.80e-01,-3.08e-01,-9.32e+00, 
