,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
1.41991e-02,-9.24e+00,-3.40e-01,-3.14e-01,-9.56e+00, 
1.44922e-02,-9.24e+00,-3.44e-01,-3.14e-01,-9.60e+00, 
1.47851e-02,-9.20e+00,-3.40e-01,-3.14e-01,-9.60e+00, 
1.50781e-02,-9.24e+00,-3.40e-01,-3.14e-01,-9.60e+00, 
1.53710e-02,-9.24e+00,-3.40e-01,-3.14e-01,-9.56e+00, 
1.56640e-02,-9.20e+00,-3.40e-01,-3.13e-01,-9.56e+00, 
1.59570e-02,-9.24e+00,-3.44e-01,-3.13e-01,-9.60e+00, 
1.62499e-02,-9.24e+00,-3.44e-01,-3.14e-01,-9.56e+00, 
1.65429e-02,-9.24e+00,-3.40e-01,-3.13e-01,-9.60e+00, 
1.68358e-02,-9.20e+00,-3.40e-01,-3.13e-01,-9.60e+00, 
1.71288e-02,-9.24e+00,-3.44e-01,-3.13e-01,-9.60e+00, 
1.74218e-02,-9.24e+00,-3.40e-01,-3.13e-01,-9.60e+00, 
1.77147e-02,-9.24e+00,-3.40e-01,-3.13e-01,-9.60e+00, 
1.80078e-02,-9.24e+00,-3.44e-01,-3.13e-01,-9.60e+00, 
1.83007e-02,-9.24e+00,-3.44e-01,-3.13e-01,-9.56e+00, 
1.85937e-02,-9.24e+00,-3.40e-01,-3.12e-01,-9.56e+00, 
1.88867e-02,-9.24e+00,-3.40e-01,-3.13e-01,-9.56e+00, 
1.91796e-02,-9.24e+00,-3.40e-01,-3.13e-01,-9.56e+00, 
1.94726e-02,-9.24e+00,-3.44e-01,-3.12e-01,-9.60e+00, 
1.97655e-02,-9.20e+00,-3.40e-01,-3.11e-01,-9.56e+00, 
2.00585e-02,-9.20e+00,-3.44e-01,-3.11e-01,-9.56e+00, 
2.03515e-02,-9.24e+00,-3.40e-01,-3.11e-01,-9.56e+00, 
2.06444e-02,-9.20e+00,-3.40e-01,-3.12e-01,-9.56e+00, 
2.09374e-02,-9.20e+00,-3.40e-01,-3.12e-01,-9.56e+00, 
2.12303e-02,-9.24e+00,-3.40e-01,-3.12e-01,-9.52e+00, 
2.15234e-02,-9.24e+00,-3.44e-01,-3.12e-01,-9.56e+00, 
2.18164e-02,-9.24e+00,-3.40e-01,-3.11e-01,-9.56e+00, 
2.21093e-02,-9.20e+00,-3.44e-01,-3.10e-01,-9.60e+00, 
2.24023e-02,-9.20e+00,-3.44e-01,-3.11e-01,-9.60e+00, 
2.26952e-02,-9.20e+00,-3.44e-01,-3.10e-01,-9.60e+00, 
2.29882e-02,-9.24e+00,-3.40e-01,-3.11e-01,-9.56e+00, 
2.32812e-02,-9.20e+00,-3.40e-01,-3.10e-01,-9.56e+00, 
2.35741e-02,-9.24e+00,-3.44e-01,-3.10e-01,-9.56e+00, 
2.38671e-02,-9.24e+00,-3.44e-01,-3.10e-01,-9.56e+00, 
2.41600e-02,-9.20e+00,-3.40e-01,-3.10e-01,-9.56e+00, 
2.44530e-02,-9.24e+00,-3.44e-01,-3.10e-01,-9.56e+00, 
2.47461e-02,-9.24e+00,-3.40e-01,-3.10e-01,-9.56e+00, 
2.50390e-02,-9.24e+00,-3.44e-01,-3.10e-01,-9.60e+00, 
2.53320e-02,-9.24e+00,-3.40e-01,-3.10e-01,-9.56e+00, 
2.56249e-02,-9.20e+00,-3.40e-01,-3.10e-01,-9.56e+00, 
2.59179e-02,-9.24e+00,-3.40e-01,-3.10e-01,-9.56e+00, 
2.62109e-02,-9.24e+00,-3.40e-01,-3.10e-01,-9.56e+00, 
2.65038e-02,-9.20e+00,-3.44e-01,-3.10e-01,-9.56e+00, 
2.67968e-02,-9.20e+00,-3.40e-01,-3.10e-01,-9.56e+00, 
2.70897e-02,-9.20e+00,-3.40e-01,-3.10e-01,-9.56e+00, 
2.73827e-02,-9.20e+00,-3.40e-01,-3.08e-01,-9.56e+00, 
2.76757e-02,-9.24e+00,-3.40e-01,-3.09e-01,-9.56e+00, 
2.79686e-02,-9.20e+00,-3.40e-01,-3.09e-01,-9.56e+00, 
2.82617e-02,-9.20e+00,-3.44e-01,-3.08e-01,-9.56e+00, 
2.85546e-02,-9.20e+00,-3.44e-01,-3.08e-01,-9.56e+00, 
2.88476e-02,-9.24e+00,-3.40e-01,-3.09e-01,-9.56e+00, 
2.91406e-02,-9.20e+00,-3.40e-01,-3.08e-01,-9.52e+00, 
2.94335e-02,-9.24e+00,-3.44e-01,-3.08e-01,-9.56e+00, 
2.97265e-02,-9.20e+00,-3.44e-01,-3.08e-01,-9.56e+00, 
3.00194e-02,-9.16e+00,-3.44e-01,-3.08e-01,-9.56e+00, 
3.03124e-02,-9.24e+00,-3.40e-01,-3.08e-01,-9.52e+00, 
3.06054e-02,-9.24e+00,-3.40e-01,-3.08e-01,-9.56e+00, 
3.08983e-02,-9.20e+00,-3.40e-01,-3.08e-01,-9.56e+00, 
3.11913e-02,-9.20e+00,-3.40e-01,-3.08e-01,-9.56e+00, 
3.14842e-02,-9.20e+00,-3.40e-01,-3.08e-01,-9.56e+00, 
3.17773e-02,-9.20e+00,-3.40e-01,-3.08e-01,-9.56e+00, 
3.20703e-02,-9.20e+00,-3.40e-01,-3.08e-01,-9.52e+00, 
3.23632e-02,-9.20e+00,-3.44e-01,-3.07e-01,-9.52e+00, 
3.26562e-02,-9.20e+00,-3.40e-01,-3.06e-01,-9.52e+00, 
3.29491e-02,-9.20e+00,-3.40e-01,-3.06e-01,-9.56e+00, 
3.32421e-02,-9.20e+00,-3.40e-01,-3.06e-01,-9.56e+00, 
3.35351e-02,-9.20e+00,-3.40e-01,-3.06e-01,-9.52e+00, 
3.38280e-02,-9.20e+00,-3.40e-01,-3.06e-01,-9.56e+00, 
3.41210e-02,-9.20e+00,-3.44e-01,-3.06e-01,-9.56e+00, 
3.44139e-02,-9.20e+00,-3.44e-01,-3.06e-01,-9.56e+00, 
3.47070e-02,-9.20e+00,-3.40e-01,-3.06e-01,-9.52e+00, 
3.50000e-02,-9.24e+00,-3.44e-01,-3.06e-01,-9.56e+00, 
3.52929e-02,-9.20e+00,-3.40e-01,-3.06e-01,-9.60e+00, 
3.55859e-02,-9.20e+00,-3.44e-01,-3.06e-01,-9.56e+00, 
3.58788e-02,-9.16e+00,-3.40e-01,-3.06e-01,-9.56e+00, 
3.61718e-02,-9.20e+00,-3.48e-01,-3.06e-01,-9.56e+00, 
3.64648e-02,-9.16e+00,-3.44e-01,-3.05e-01,-9.56e+00, 
3.67577e-02,-9.20e+00,-3.44e-01,-3.05e-01,-9.56e+00, 
3.70507e-02,-9.20e+00,-3.44e-01,-3.06e-01,-9.56e+00, 
3.73436e-02,-9.20e+00,-3.44e-01,-3.06e-01,-9.56e+00, 
3.76366e-02,-9.20e+00,-3.44e-01,-3.06e-01,-9.56e+00, 
3.79297e-02,-9.20e+00,-3.44e-01,-3.05e-01,-9.52e+00, 
3.82226e-02,-9.20e+00,-3.44e-01,-3.05e-01,-9.60e+00, 
3.85156e-02,-9.20e+00,-3.44e-01,-3.05e-01,-9.56e+00, 
3.88085e-02,-9.20e+00,-3.44e-01,-3.05e-01,-9.52e+00, 
3.91015e-02,-9.20e+00,-3.40e-01,-3.05e-01,-9.56e+00, 
3.93945e-02,-9.20e+00,-3.44e-01,-3.04e-01,-9.52e+00, 
3.96874e-02,-9.20e+00,-3.40e-01,-3.05e-01,-9.56e+00, 
3.99804e-02,-9.20e+00,-3.44e-01,-3.04e-01,-9.56e+00, 
4.02733e-02,-9.20e+00,-3.44e-01,-3.04e-01,-9.52e+00, 
4.05663e-02,-9.20e+00,-3.44e-01,-3.05e-01,-9.56e+00, 
4.08593e-02,-9.20e+00,-3.44e-01,-3.04e-01,-9.56e+00, 
4.11522e-02,-9.20e+00,-3.44e-01,-3.05e-01,-9.56e+00, 
4.14453e-02,-9.24e+00,-3.44e-01,-3.04e-01,-9.52e+00, 
4.17382e-02,-9.20e+00,-3.44e-01,-3.03e-01,-9.56e+00, 
4.20312e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.52e+00, 
4.23242e-02,-9.20e+00,-3.44e-01,-3.03e-01,-9.52e+00, 
4.26171e-02,-9.20e+00,-3.44e-01,-3.03e-01,-9.52e+00, 
4.29101e-02,-9.16e+00,-3.44e-01,-3.03e-01,-9.52e+00, 
4.32030e-02,-9.16e+00,-3.44e-01,-3.03e-01,-9.56e+00, 
4.34960e-02,-9.20e+00,-3.40e-01,-3.02e-01,-9.52e+00, 
4.37890e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.52e+00, 
4.40819e-02,-9.20e+00,-3.40e-01,-3.02e-01,-9.56e+00, 
4.43749e-02,-9.20e+00,-3.44e-01,-3.03e-01,-9.56e+00, 
4.46678e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.56e+00, 
4.49609e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.52e+00, 
4.52539e-02,-9.16e+00,-3.44e-01,-3.02e-01,-9.56e+00, 
4.55468e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.52e+00, 
4.58398e-02,-9.16e+00,-3.44e-01,-3.02e-01,-9.52e+00, 
4.61327e-02,-9.16e+00,-3.44e-01,-3.02e-01,-9.56e+00, 
4.64257e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.52e+00, 
4.67187e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.52e+00, 
4.70116e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.56e+00, 
4.73046e-02,-9.20e+00,-3.40e-01,-3.02e-01,-9.56e+00, 
4.75975e-02,-9.16e+00,-3.44e-01,-3.01e-01,-9.52e+00, 
4.78905e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.52e+00, 
4.81836e-02,-9.16e+00,-3.44e-01,-3.01e-01,-9.52e+00, 
4.84765e-02,-9.20e+00,-3.44e-01,-3.02e-01,-9.52e+00, 
4.87695e-02,-9.16e+00,-3.40e-01,-3.01e-01,-9.52e+00, 
4.90624e-02,-9.16e+00,-3.44e-01,-3.01e-01,-9.52e+00, 
4.93554e-02,-9.16e+00,-3.44e-01,-3.01e-01,-9.52e+00, 
4.96484e-02,-9.20e+00,-3.44e-01,-3.01e-01,-9.52e+00, 
4.99413e-02,-9.20e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.02343e-02,-9.20e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.05272e-02,-9.16e+00,-3.44e-01,-3.00e-01,-9.56e+00, 
5.08202e-02,-9.20e+00,-3.44e-01,-3.01e-01,-9.52e+00, 
5.11132e-02,-9.20e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.14061e-02,-9.20e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.16992e-02,-9.16e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.19921e-02,-9.16e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.22851e-02,-9.16e+00,-3.44e-01,-2.99e-01,-9.48e+00, 
5.25781e-02,-9.16e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.28710e-02,-9.16e+00,-3.40e-01,-3.00e-01,-9.52e+00, 
5.31640e-02,-9.20e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.34569e-02,-9.16e+00,-3.44e-01,-3.00e-01,-9.56e+00, 
5.37499e-02,-9.16e+00,-3.44e-01,-3.00e-01,-9.48e+00, 
5.40429e-02,-9.16e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.43358e-02,-9.16e+00,-3.44e-01,-2.99e-01,-9.48e+00, 
5.46288e-02,-9.16e+00,-3.44e-01,-2.99e-01,-9.52e+00, 
5.49217e-02,-9.16e+00,-3.44e-01,-3.00e-01,-9.52e+00, 
5.52148e-02,-9.16e+00,-3.48e-01,-2.99e-01,-9.52e+00, 
5.55078e-02,-9.16e+00,-3.44e-01,-2.99e-01,-9.52e+00, 
5.58007e-02,-9.16e+00,-3.44e-01,-3.00e-01,-9.48e+00, 
