x-axis,1
second,Volt
+582.0000E-03,-382.8E-06
+582.5000E-03,-382.8E-06
+583.0000E-03,-378.9E-06
+583.5000E-03,-378.9E-06
+584.0000E-03,-378.9E-06
+584.5000E-03,-375.0E-06
+585.0000E-03,-378.9E-06
+585.5000E-03,-378.9E-06
+586.0000E-03,-375.0E-06
+586.5000E-03,-378.9E-06
+587.0000E-03,-382.8E-06
+587.5000E-03,-382.8E-06
+588.0000E-03,-382.8E-06
+588.5000E-03,-386.7E-06
+589.0000E-03,-386.7E-06
+589.5000E-03,-386.7E-06
+590.0000E-03,-394.5E-06
+590.5000E-03,-390.6E-06
+591.0000E-03,-394.5E-06
+591.5000E-03,-402.3E-06
+592.0000E-03,-398.4E-06
+592.5000E-03,-398.4E-06
+593.0000E-03,-406.3E-06
+593.5000E-03,-402.3E-06
+594.0000E-03,-398.4E-06
+594.5000E-03,-402.3E-06
+595.0000E-03,-406.3E-06
+595.5000E-03,-402.3E-06
+596.0000E-03,-406.3E-06
+596.5000E-03,-402.3E-06
+597.0000E-03,-398.4E-06
+597.5000E-03,-398.4E-06
+598.0000E-03,-398.4E-06
+598.5000E-03,-394.5E-06
+599.0000E-03,-394.5E-06
+599.5000E-03,-390.6E-06
+600.0000E-03,-390.6E-06
+600.5000E-03,-390.6E-06
+601.0000E-03,-390.6E-06
+601.5000E-03,-386.7E-06
+602.0000E-03,-386.7E-06
+602.5000E-03,-382.8E-06
+603.0000E-03,-378.9E-06
+603.5000E-03,-378.9E-06
+604.0000E-03,-382.8E-06
+604.5000E-03,-386.7E-06
+605.0000E-03,-382.8E-06
+605.5000E-03,-382.8E-06
+606.0000E-03,-382.8E-06
+606.5000E-03,-386.7E-06
+607.0000E-03,-390.6E-06
+607.5000E-03,-386.7E-06
+608.0000E-03,-390.6E-06
+608.5000E-03,-394.5E-06
+609.0000E-03,-390.6E-06
+609.5000E-03,-398.4E-06
+610.0000E-03,-398.4E-06
+610.5000E-03,-398.4E-06
+611.0000E-03,-402.3E-06
+611.5000E-03,-410.2E-06
+612.0000E-03,-406.3E-06
+612.5000E-03,-402.3E-06
+613.0000E-03,-406.3E-06
+613.5000E-03,-406.3E-06
+614.0000E-03,-406.3E-06
+614.5000E-03,-402.3E-06
+615.0000E-03,-398.4E-06
+615.5000E-03,-398.4E-06
+616.0000E-03,-394.5E-06
+616.5000E-03,-394.5E-06
+617.0000E-03,-394.5E-06
+617.5000E-03,-394.5E-06
+618.0000E-03,-390.6E-06
+618.5000E-03,-386.7E-06
+619.0000E-03,-386.7E-06
+619.5000E-03,-386.7E-06
+620.0000E-03,-386.7E-06
+620.5000E-03,-386.7E-06
+621.0000E-03,-386.7E-06
+621.5000E-03,-382.8E-06
+622.0000E-03,-386.7E-06
+622.5000E-03,-386.7E-06
+623.0000E-03,-382.8E-06
+623.5000E-03,-386.7E-06
+624.0000E-03,-386.7E-06
+624.5000E-03,-390.6E-06
+625.0000E-03,-394.5E-06
+625.5000E-03,-398.4E-06
+626.0000E-03,-394.5E-06
+626.5000E-03,-398.4E-06
+627.0000E-03,-406.3E-06
+627.5000E-03,-402.3E-06
+628.0000E-03,-406.3E-06
+628.5000E-03,-406.3E-06
+629.0000E-03,-410.2E-06
+629.5000E-03,-410.2E-06
+630.0000E-03,-414.1E-06
+630.5000E-03,-410.2E-06
+631.0000E-03,-410.2E-06
+631.5000E-03,-414.1E-06
+632.0000E-03,-414.1E-06
+632.5000E-03,-410.2E-06
+633.0000E-03,-410.2E-06
+633.5000E-03,-406.3E-06
+634.0000E-03,-402.3E-06
+634.5000E-03,-406.3E-06
+635.0000E-03,-406.3E-06
+635.5000E-03,-402.3E-06
+636.0000E-03,-402.3E-06
+636.5000E-03,-398.4E-06
+637.0000E-03,-394.5E-06
+637.5000E-03,-398.4E-06
+638.0000E-03,-394.5E-06
+638.5000E-03,-390.6E-06
+639.0000E-03,-394.5E-06
+639.5000E-03,-394.5E-06
+640.0000E-03,-390.6E-06
+640.5000E-03,-394.5E-06
+641.0000E-03,-390.6E-06
+641.5000E-03,-394.5E-06
+642.0000E-03,-398.4E-06
+642.5000E-03,-398.4E-06
+643.0000E-03,-398.4E-06
+643.5000E-03,-406.3E-06
+644.0000E-03,-410.2E-06
+644.5000E-03,-406.3E-06
+645.0000E-03,-410.2E-06
+645.5000E-03,-414.1E-06
+646.0000E-03,-414.1E-06
+646.5000E-03,-414.1E-06
+647.0000E-03,-418.0E-06
+647.5000E-03,-418.0E-06
+648.0000E-03,-418.0E-06
+648.5000E-03,-421.9E-06
+649.0000E-03,-418.0E-06
+649.5000E-03,-414.1E-06
+650.0000E-03,-414.1E-06
+650.5000E-03,-414.1E-06
+651.0000E-03,-410.2E-06
+651.5000E-03,-410.2E-06
+652.0000E-03,-410.2E-06
+652.5000E-03,-406.3E-06
+653.0000E-03,-406.3E-06
+653.5000E-03,-398.4E-06
+654.0000E-03,-398.4E-06
+654.5000E-03,-402.3E-06
+655.0000E-03,-394.5E-06
+655.5000E-03,-390.6E-06
+656.0000E-03,-390.6E-06
+656.5000E-03,-386.7E-06
+657.0000E-03,-386.7E-06
+657.5000E-03,-386.7E-06
+658.0000E-03,-382.8E-06
+658.5000E-03,-386.7E-06
+659.0000E-03,-386.7E-06
+659.5000E-03,-390.6E-06
+660.0000E-03,-386.7E-06
+660.5000E-03,-394.5E-06
+661.0000E-03,-394.5E-06
+661.5000E-03,-394.5E-06
+662.0000E-03,-398.4E-06
+662.5000E-03,-398.4E-06
+663.0000E-03,-398.4E-06
+663.5000E-03,-402.3E-06
+664.0000E-03,-406.3E-06
+664.5000E-03,-402.3E-06
+665.0000E-03,-402.3E-06
+665.5000E-03,-402.3E-06
+666.0000E-03,-406.3E-06
+666.5000E-03,-402.3E-06
+667.0000E-03,-406.3E-06
+667.5000E-03,-402.3E-06
+668.0000E-03,-398.4E-06
+668.5000E-03,-398.4E-06
+669.0000E-03,-402.3E-06
+669.5000E-03,-390.6E-06
+670.0000E-03,-394.5E-06
+670.5000E-03,-390.6E-06
+671.0000E-03,-386.7E-06
+671.5000E-03,-390.6E-06
+672.0000E-03,-386.7E-06
+672.5000E-03,-386.7E-06
+673.0000E-03,-386.7E-06
+673.5000E-03,-382.8E-06
+674.0000E-03,-382.8E-06
+674.5000E-03,-378.9E-06
+675.0000E-03,-378.9E-06
+675.5000E-03,-378.9E-06
+676.0000E-03,-382.8E-06
+676.5000E-03,-382.8E-06
+677.0000E-03,-378.9E-06
